"Month","Tmin","Tmax","Dynamic_Model","GDH"
11,14,28,0,362.108394395405
11,14,29,0,347.859330612453
11,14,30,0,332.621121184469
11,15,15,0,270.831983583779
11,15,16,0,288.304570764489
11,15,17,0,305.395509064951
11,15,18,0,321.874016944934
11,15,19,0,337.519939067841
11,15,20,0,352.127620936187
11,15,21,0,365.509507505266
11,15,22,0,377.499397264613
11,15,23,0,387.955290103828
11,15,24,0,396.761775324878
11,15,25,0,403.831915264071
11,15,26,0,400.653399891643
11,15,27,0,390.40099272737
11,15,28,0,376.923291081168
11,15,29,0,361.834728980616
11,15,30,0,345.547981544155
11,16,16,0,308.075275356991
11,16,17,0,325.013235999223
11,16,18,0,341.291786329571
11,16,19,0,356.692302830749
11,16,20,0,371.011074750409
11,16,21,0,384.062878309101
11,16,22,0,395.684201381816
11,16,23,0,405.736057410254
11,16,24,0,414.106335416698
11,16,25,0,420.711642151226
11,16,26,0,416.694078269152
11,16,27,0,405.34014171382
11,16,28,0,390.798084046687
11,16,29,0,374.583419339438
11,16,30,0,357.365363133287
11,17,17,0,344.065938140332
11,17,18,0,360.090906192474
11,17,19,0,375.193432637823
11,17,20,0,389.171935670148
11,17,21,0,401.843699682934
11,17,22,0,413.048069207926
11,17,23,0,422.649227630491
11,17,24,0,430.538508074538
11,17,25,0,436.636193069015
11,17,26,0,431.658205245507
11,17,27,0,419.064509724755
11,17,28,0,403.443994249538
11,17,29,0,385.964163194667
11,17,30,0,367.89153953382
11,18,18,0,378
11,18,19,0,392.754004156231
11,18,20,0,406.343141231966
11,18,21,0,418.587374136476
11,18,22,0,429.329063973802
11,18,23,0,438.43571236457
11,18,24,0,445.802232123261
11,18,25,0,451.35270349444
11,18,26,0,445.20565692788
11,18,27,0,431.30630044484
11,18,28,0,414.442462405192
11,18,29,0,395.713133617412
11,18,30,0,376.754199487115
11,19,19,0,409.119430068401
11,19,20,0,422.272890256128
11,19,21,0,434.04507909535
11,19,22,0,444.281525941945
11,19,23,0,452.853190002952
11,19,24,0,459.65868978273
11,19,25,0,464.626014998946
11,19,26,0,457.089493967672
11,19,27,0,441.848475709026
11,19,28,0,423.471146569794
11,19,29,0,403.683624988811
11,19,30,0,383.497524064221
11,20,20,0,436.729071701116
11,20,21,0,447.988161355185
11,20,22,0,457.680430712182
11,20,23,0,465.680426193527
11,20,24,0,471.890587667343
11,20,25,0,476.242915216799
11,20,26,0,467.168196728828
11,20,27,0,450.410961451695
11,20,28,0,430.375568777967
11,20,29,0,409.299057325385
11,20,30,0,387.740098394511
12,-10,-5,1.48882600850915e-05,0
12,-10,-4,6.93222468121216e-05,0
12,-10,-3,0.000322638293328159,0
12,-10,-2,0.00149266414666856,0
12,-10,-1,0.00681068760267584,0
12,-10,0,0.0299076918503136,0
12,-10,1,0.115917635853941,0
12,-10,2,0.320755167983201,0
12,-10,3,0.523401517815781,0
12,-10,4,0.553195864506919,0
12,-10,5,0.580996056930878,0.232578443449089
12,-10,6,0.598829725926697,1.26865301437758
12,-10,7,0.605653270551671,3.3774205944461
12,-10,8,0.624956180139043,6.68870675429292
12,-10,9,0.619745387428469,11.2419409518397
12,-10,10,0.630725145536991,17.0087010721609
12,-10,11,0.635270285607866,23.9531645685178
12,-10,12,0.626347645081603,31.9928097011707
12,-10,13,0.60609942373054,41.0074514251092
12,-10,14,0.603119252605955,50.8452165444489
12,-10,15,0.584260602153929,61.3497171865345
12,-10,16,0.555953981562914,72.345221418736
12,-10,17,0.521274009509192,83.6497748746224
12,-10,18,0.488301095421228,95.0798309596071
12,-10,19,0.452741683117531,106.445269481483
12,-10,20,0.467305827957378,117.557174576808
12,-10,21,0.350349962295451,128.2352448181
12,-10,22,0.235481379533473,138.312086422234
12,-10,23,0.142118983695499,147.638318548341
12,-10,24,0.0225456410305101,156.074983659686
12,-10,25,0,163.503449123442
12,-10,26,0,165.355426768872
12,-10,27,0,162.458665299816
12,-10,28,0,157.124567153944
12,-10,29,0,150.735460075962
12,-10,30,0,143.033484524745
12,-9,-5,1.60326724501023e-05,0
12,-9,-4,7.3071305594158e-05,0
12,-9,-3,0.000335814626972161,0
12,-9,-2,0.00154117018137853,0
12,-9,-1,0.00699447574687915,0
12,-9,0,0.0306065851522968,0
12,-9,1,0.118419862082728,0
12,-9,2,0.327903832997059,0
12,-9,3,0.533929774380065,0
12,-9,4,0.56264052617312,0
12,-9,5,0.59457870973451,0.241234363730468
12,-9,6,0.616744310299488,1.30931779663893
12,-9,7,0.617635354011952,3.48403348475639
12,-9,8,0.636875601527402,6.88653917743045
12,-9,9,0.623391628122571,11.5492924241022
12,-9,10,0.648998996736045,17.4490719098798
12,-9,11,0.641793906767167,24.5478954409252
12,-9,12,0.633955633944996,32.7546784699049
12,-9,13,0.620325505230256,41.9369311885554
12,-9,14,0.614393278595108,51.9497859386246
12,-9,15,0.582723401165483,62.6298046450297
12,-9,16,0.547669585861673,73.8003160806218
12,-9,17,0.523582698772492,85.2806437049145
12,-9,18,0.494113659218053,96.8792476305985
12,-9,19,0.455392990106181,108.40167339631
12,-9,20,0.479959713181361,119.658778038619
12,-9,21,0.371432114214476,130.471960899922
12,-9,22,0.235600079976256,140.675082336082
12,-9,23,0.154124851786462,150.110788651919
12,-9,24,0.0554953499640446,158.639886452225
12,-9,25,0,166.143145891967
12,-9,26,0,167.981877089763
12,-9,27,0,165.018816659452
12,-9,28,0,159.640344768479
12,-9,29,0,153.208955181915
12,-9,30,0,145.293361487809
12,-8,-5,1.79685585530145e-05,0
12,-8,-4,7.86658079015538e-05,0
12,-8,-3,0.000353852621164648,0
12,-8,-2,0.0016035174500845,0
12,-8,-1,0.00721905080843752,0
12,-8,0,0.0314222695295128,0
12,-8,1,0.121204791626217,0
12,-8,2,0.335526114832254,0
12,-8,3,0.544400078671177,0
12,-8,4,0.572978351862892,0
12,-8,5,0.606650881218396,0.25078535754179
12,-8,6,0.628550280911167,1.35542211348754
12,-8,7,0.631151518624973,3.6007838799251
12,-8,8,0.64641341993107,7.10161578132025
12,-8,9,0.646793294178635,11.8808311363178
12,-8,10,0.662008045834924,17.9280774893953
12,-8,11,0.652323707904151,25.1923128391396
12,-8,12,0.638533213378522,33.5714545327487
12,-8,13,0.639921826364793,42.933141252503
12,-8,14,0.621287162611874,53.1306750606205
12,-8,15,0.575420564876529,63.9966355381257
12,-8,16,0.560036448852888,75.3566296823114
12,-8,17,0.536273734257004,87.0214412548246
12,-8,18,0.50546627214812,98.7945452828896
12,-8,19,0.473025751438643,110.481209403575
12,-8,20,0.473989056154965,121.894849480235
12,-8,21,0.359357048358208,132.854402665429
12,-8,22,0.242939515673839,143.186979533333
12,-8,23,0.166612411590375,152.734699611871
12,-8,24,0.0685598539793842,161.358176592005
12,-8,25,0,168.943466242267
12,-8,26,0,170.778369010173
12,-8,27,0,167.747315909586
12,-8,28,0,162.318821102211
12,-8,29,0,155.792997116955
12,-8,30,0,147.673363007722
12,-7,-5,2.18922180513629e-05,0
12,-7,-4,8.81673271930608e-05,0
12,-7,-3,0.000380885574934366,0
12,-7,-2,0.00168920636102011,0
12,-7,-1,0.00750861702400971,0
12,-7,0,0.0324175488190659,0
12,-7,1,0.124414290622976,0
12,-7,2,0.34372894447001,0
12,-7,3,0.55471551920447,0
12,-7,4,0.587792665585123,0
12,-7,5,0.605846142218061,0.261356523795329
12,-7,6,0.639717925894702,1.4080469729429
12,-7,7,0.645766463793215,3.72999030270796
12,-7,8,0.650561478436847,7.33590163173261
12,-7,9,0.66698044234053,12.2446405954209
12,-7,10,0.668821906276801,18.4509404655721
12,-7,11,0.65713225339441,25.8905902046314
12,-7,12,0.653777544544317,34.4512459378676
12,-7,13,0.645897668632666,44.0050026803908
12,-7,14,0.603506076960746,54.3982955102647
12,-7,15,0.585791905444254,65.4664454272091
12,-7,16,0.57228791027434,77.0264118003642
12,-7,17,0.544838342619763,88.8832049866394
12,-7,18,0.515461628856428,100.840092284294
12,-7,19,0.486539302541675,112.705315775982
12,-7,20,0.465940757567705,124.285885311818
12,-7,21,0.355607963507677,135.395966533391
12,-7,22,0.251530091767368,145.861592712625
12,-7,23,0.162257615065875,155.527281385717
12,-7,24,0.0791281795051752,164.258375215371
12,-7,25,0,171.933618948205
12,-7,26,0,173.757518245257
12,-7,27,0,170.649507607676
12,-7,28,0,165.169826201692
12,-7,29,0,158.528944405307
12,-7,30,0,150.189236186936
12,-6,-5,3.17539765736324e-05,0
12,-6,-4,0.000107455027975521,0
12,-6,-3,0.000426945864062486,0
12,-6,-2,0.00181809534698115,0
12,-6,-1,0.00790767889799393,0
12,-6,0,0.033697920378716,0
12,-6,1,0.128258929420006,0
12,-6,2,0.35284779951991,0
12,-6,3,0.564399008379305,0
12,-6,4,0.596097114879837,0
12,-6,5,0.625284283771524,0.273099855410357
12,-6,6,0.647022357535843,1.46773740986826
12,-6,7,0.660417771054552,3.87382368353367
12,-6,8,0.657151154743161,7.59191197337503
12,-6,9,0.682366022035507,12.6468156248818
12,-6,10,0.674963832478318,19.0251619624192
12,-6,11,0.666455127398113,26.6477173871672
12,-6,12,0.671010000163459,35.4051663063101
12,-6,13,0.64544853699191,45.1631287480654
12,-6,14,0.619478799119835,55.7700814206704
12,-6,15,0.603345652415947,67.0530777844451
12,-6,16,0.583015422946389,78.8223665648193
12,-6,17,0.553855746753922,90.8832194780115
12,-6,18,0.527701112588154,103.040693820771
12,-6,19,0.494794807716096,115.094118515556
12,-6,20,0.46867542909001,126.847271407728
12,-6,21,0.363036944483773,138.113849864124
12,-6,22,0.259133564275596,148.725413121382
12,-6,23,0.153382321919145,158.522204350431
12,-6,24,0.0559235417449787,167.36125242028
12,-6,25,0,175.122349414964
12,-6,26,0,176.931773034959
12,-6,27,0,173.753688435062
12,-6,28,0,168.238547268895
12,-6,29,0,161.465588549317
12,-6,30,0,152.871563461174
12,-5,-5,6.20800965265855e-05,0
12,-5,-4,0.000155803743524171,0
12,-5,-3,0.00052054315724675,0
12,-5,-2,0.00203819396595005,0
12,-5,-1,0.00850838338369574,0
12,-5,0,0.0354542787035659,0
12,-5,1,0.13308327578232,0
12,-5,2,0.363198829025283,0
12,-5,3,0.573664148837505,0
12,-5,4,0.609600128715278,0
12,-5,5,0.638130638347426,0.286205337903765
12,-5,6,0.659935921786429,1.53513613531682
12,-5,7,0.664214321184096,4.03451048320376
12,-5,8,0.682028885142875,7.87637874374249
12,-5,9,0.689721415824284,13.093663307575
12,-5,10,0.679325187941581,19.6554860840993
12,-5,11,0.685346245864549,27.4759113155785
12,-5,12,0.670082105521182,36.4443378400797
12,-5,13,0.65191869104882,46.4259409138224
12,-5,14,0.633529350786375,57.2618462662832
12,-5,15,0.612408795127677,68.771276811056
12,-5,16,0.594261254524422,80.7654862756612
12,-5,17,0.566997421100453,93.0487391246039
12,-5,18,0.535153091669458,105.416632012963
12,-5,19,0.466958520025411,117.665979496073
12,-5,20,0.473532590630709,129.604005624639
12,-5,21,0.361714129373628,141.044149155606
12,-5,22,0.251947620756418,151.807589928727
12,-5,23,0.128251207694207,161.73331128644
12,-5,24,0.0979601321653276,170.683021001913
12,-5,25,0,178.543029816509
12,-5,26,0,180.350305660656
12,-5,27,0,177.106008718108
12,-5,28,0,171.553488952666
12,-5,29,0,164.623829245053
12,-5,30,0,155.79736296633
12,-4,-4,0.00030341654735145,0
12,-4,-3,0.000754337909227512,0
12,-4,-2,0.00248505724623768,0
12,-4,-1,0.00953332226524608,0
12,-4,0,0.0380823756107752,0
12,-4,1,0.139532372637871,0
12,-4,2,0.375416427372208,0
12,-4,3,0.584146293690604,0
12,-4,4,0.622622162340235,0
12,-4,5,0.657776638789189,0.300996959885449
12,-4,6,0.673454354165275,1.6117349511786
12,-4,7,0.662481544555252,4.21465077487406
12,-4,8,0.697382124080939,8.19829553166964
12,-4,9,0.697964775917123,13.5936471049777
12,-4,10,0.69166250771114,20.3516196086144
12,-4,11,0.69130025462529,28.3876376852491
12,-4,12,0.679500996035628,37.5879329414351
12,-4,13,0.671257721785387,47.8116866618821
12,-4,14,0.644962070199874,58.8908651131596
12,-4,15,0.618484972282499,70.646455946276
12,-4,16,0.598561181101515,82.8848780217052
12,-4,17,0.566566578379412,95.4016843170846
12,-4,18,0.508637108444248,107.992542798487
12,-4,19,0.481109734558147,120.457063665983
12,-4,20,0.476152999321792,132.592711734447
12,-4,21,0.351788225251138,144.207809895628
12,-4,22,0.206702970946484,155.128817125206
12,-4,23,0.134800706494529,165.199666859601
12,-4,24,0.115858636235549,174.27828326517
12,-4,25,0,182.244561037557
12,-4,26,0,184.0412368013
12,-4,27,0,180.734683983329
12,-4,28,0,175.156939266674
12,-4,29,0,168.066687807668
12,-4,30,0,159.040334043926
12,-3,-3,0.00146245186267111,0
12,-3,-2,0.0035960922869115,0
12,-3,-1,0.0116071336652408,0
12,-3,0,0.0425322802162547,0
12,-3,1,0.148926516584538,0
12,-3,2,0.390644731064527,0
12,-3,3,0.594079062450043,0
12,-3,4,0.62862723801096,0
12,-3,5,0.676008470052201,0.318519522409631
12,-3,6,0.679800947967798,1.70087141523056
12,-3,7,0.69281626031487,4.41868615400072
12,-3,8,0.704481929676871,8.56562329906876
12,-3,9,0.701817047194345,14.1537223019346
12,-3,10,0.710418855114486,21.1285048028775
12,-3,11,0.694984260808227,29.4026358101176
12,-3,12,0.695964390238014,38.8572141058559
12,-3,13,0.681326766196575,49.3410027670011
12,-3,14,0.659793720627621,60.6877621129129
12,-3,15,0.631192835196752,72.7096240253162
12,-3,16,0.578824176254466,85.2066146076726
12,-3,17,0.545011771236393,97.9775089326734
12,-3,18,0.520874072192904,110.811088311102
12,-3,19,0.470644818814848,123.49777937284
12,-3,20,0.46344589597848,135.840453802696
12,-3,21,0.31278821835876,147.650515868256
12,-3,22,0.228116534775254,158.748929812053
12,-3,23,0.17116602639291,168.973494073549
12,-3,24,0.118443740757662,178.185535335269
12,-3,25,0,186.270814917691
12,-3,26,0,188.059177409151
12,-3,27,0,184.715145042926
12,-3,28,0,179.112336803343
12,-3,29,0,171.828733800307
12,-3,30,0,162.615406342538
12,-2,-2,0.00692292244176414,0
12,-2,-1,0.0167101932265082,0
12,-2,0,0.0514096317674468,0
12,-2,1,0.164311891361586,0
12,-2,2,0.411102692106949,0
12,-2,3,0.601239730234915,0
12,-2,4,0.634954584328365,0
12,-2,5,0.680330232663859,0.340305905336971
12,-2,6,0.668921865564894,1.80586249604768
12,-2,7,0.707920277811995,4.65764716632106
12,-2,8,0.704162886713416,8.98821633300728
12,-2,9,0.705720399569359,14.789735549185
12,-2,10,0.705162381359116,22.0065861253074
12,-2,11,0.713204187896221,30.5458571130085
12,-2,12,0.707609072492932,40.2774915187543
12,-2,13,0.692467248202774,51.0501860367404
12,-2,14,0.650337750940565,62.6860954499812
12,-2,15,0.595233678526416,74.9963331786281
12,-2,16,0.554237490157383,87.7777136435476
12,-2,17,0.53771735140259,100.817326103243
12,-2,18,0.48524991900891,113.908071200582
12,-2,19,0.459070388274478,126.841611017113
12,-2,20,0.471583920247679,139.413277220422
12,-2,21,0.343409370190956,151.430675066275
12,-2,22,0.241281492740758,162.720523622759
12,-2,23,0.174216582294319,173.120403020214
12,-2,24,0.118978221215805,182.485908676299
12,-2,25,0,190.696565532252
12,-2,26,0,192.458571279985
12,-2,27,0,189.077568866967
12,-2,28,0,183.452960692903
12,-2,29,0,175.956197938027
12,-2,30,0,166.593234884199
12,-1,-1,0.0315899315741219,0
12,-1,0,0.0725497311960934,0
12,-1,1,0.193463238186361,0
12,-1,2,0.441533851736855,0
12,-1,3,0.609460805605632,0
12,-1,4,0.644389687885225,0
12,-1,5,0.699747903093669,0.368500797681056
12,-1,6,0.703161235130242,1.93057128651664
12,-1,7,0.714327169068299,4.94267463606095
12,-1,8,0.716805088710901,9.479109837863
12,-1,9,0.714131794334724,15.5237460983464
12,-1,10,0.7287108059493,23.0151574975448
12,-1,11,0.727006393359436,31.8488260400777
12,-1,12,0.714536733747924,41.8908458288127
12,-1,13,0.677098764720942,52.9794677009102
12,-1,14,0.65346157636412,64.9353818831704
12,-1,15,0.582423190687851,77.558323638056
12,-1,16,0.590711131041578,90.6457681002284
12,-1,17,0.541197793020582,103.984366341279
12,-1,18,0.527906365860076,117.358088639986
12,-1,19,0.476081031712722,130.559899118679
12,-1,20,0.479656135745156,143.384896152179
12,-1,21,0.316217224194281,155.635306842916
12,-1,22,0.241922590862471,167.130214141168
12,-1,23,0.178665187284856,177.708643960549
12,-1,24,0.109776137631388,187.230842265798
12,-1,25,0,195.576498420815
12,-1,26,0,197.32418010071
12,-1,27,0,193.903524897427
12,-1,28,0,188.252103547449
12,-1,29,0,180.484153903203
12,-1,30,0,171.005801855781
12,0,0,0.129224741976858,0
12,0,1,0.256135994580694,0
12,0,2,0.492245831904928,0
12,0,3,0.622974994838913,0
12,0,4,0.663301294165938,0
12,0,5,0.701267934928947,0.404650295933984
12,0,6,0.717550800627694,2.08481254736155
12,0,7,0.721837601916503,5.28726624327121
12,0,8,0.721962298519097,10.0631984953711
12,0,9,0.740416033919833,16.3902834057053
12,0,10,0.743948552350694,24.1942573344674
12,0,11,0.722585489530113,33.3617054171794
12,0,12,0.696951153242801,43.7509785937397
12,0,13,0.684272402695979,55.1911301096136
12,0,14,0.662894384645642,67.4990312322779
12,0,15,0.625998867229827,80.4717694828251
12,0,16,0.582377723602736,93.9007416482858
12,0,17,0.525663697315222,107.570670047551
12,0,18,0.506763987592512,121.259862878929
12,0,19,0.478176091138135,134.753542023436
12,0,20,0.447365184343242,147.846842355229
12,0,21,0.31555956451777,160.34263165776
12,0,22,0.238377194487605,172.057584914735
12,0,23,0.173204820619161,182.827448554374
12,0,24,0.102759710246242,192.510137255144
12,0,25,0,200.986463898693
12,0,26,0,202.7113161041
12,0,27,0,199.232522987468
12,0,28,0,193.510497959365
12,0,29,0,185.413314867656
12,0,30,0,175.897842519379
12,1,1,0.389420828083529,0
12,1,2,0.580902557568692,0
12,1,3,0.641884836779333,0
12,1,4,0.673626280343544,0
12,1,5,0.734726838095978,0.453387225468626
12,1,6,0.734354314840114,2.28568786122841
12,1,7,0.746229667108301,5.71711422000817
12,1,8,0.753973532105802,10.7820420054999
12,1,9,0.751280505604731,17.4415974161367
12,1,10,0.744511372190249,25.6087034787567
12,1,11,0.730640398992116,35.1583851808322
12,1,12,0.724823191683956,45.9411706261061
12,1,13,0.696492713270767,57.7823976049732
12,1,14,0.677009427909103,70.491419247729
12,1,15,0.56603260077299,83.8576415576284
12,1,16,0.603285766018203,97.6665201118677
12,1,17,0.451578673000732,111.696814110662
12,1,18,0.494073148385069,125.724497287717
12,1,19,0.447755939605589,139.531270510514
12,1,20,0.428635774708529,152.907082075481
12,1,21,0.302022798583687,165.653499239492
12,1,22,0.227643271305676,177.58776166958
12,1,23,0.161076088604994,188.546606300099
12,1,24,0.0808782286559442,198.388079101446
12,1,25,0,206.99407454568
12,1,26,0,208.695459361841
12,1,27,0,205.147404790573
12,1,28,0,199.305569885959
12,1,29,0,190.905177617335
12,1,30,0,181.368642097644
12,2,2,0.650358636641485,0
12,2,3,0.660174763955833,0
12,2,4,0.691592044586325,0
12,2,5,0.753873671384255,0.523426299792539
12,2,6,0.760762408855567,2.55903224869658
12,2,7,0.771708952863084,6.28481924846497
12,2,8,0.775905205956609,11.7084386068145
12,2,9,0.761112589757178,18.7698304312112
12,2,10,0.759529759510415,27.3683523933644
12,2,11,0.7630780689277,37.3710679542286
12,2,12,0.745638558359918,48.6145945628055
12,2,13,0.708682085888058,60.9162441300773
12,2,14,0.687804869267793,74.0729642780001
12,2,15,0.63929976286838,87.8709785152014
12,2,16,0.606729509520835,102.088098744838
12,2,17,0.562005095363898,116.499275435704
12,2,18,0.408802249804448,130.880116790326
12,2,19,0.365556521038136,145.010424499091
12,2,20,0.309979748220377,158.678455281694
12,2,21,0.293618940906952,171.685309413645
12,2,22,0.195514914158785,183.847868774632
12,2,23,0.117115690986808,195.002177298369
12,2,24,0.0504804421772211,205.006239491552
12,2,25,0,213.742404069214
12,2,26,0,215.418065424538
12,2,27,0,211.785258248941
12,2,28,0,205.782600667061
12,2,29,0,197.098731815772
12,2,30,0,187.532341610008
12,3,3,0.673855406191368,0
12,3,4,0.704949453552414,0
12,3,5,0.776156754556964,0.642485566091297
12,3,6,0.780669626753007,2.9771213015932
12,3,7,0.782152637220473,7.10689221689565
12,3,8,0.774144533816823,13.0004273122538
12,3,9,0.761851056648297,20.5718604289526
12,3,10,0.747446920514208,29.6983174709515
12,3,11,0.740960623579946,40.2306304875847
12,3,12,0.716174502587299,51.9970214652044
12,3,13,0.67356769751386,64.8059624883751
12,3,14,0.660447292917315,78.4504939542366
12,3,15,0.626452958497357,92.7123716153307
12,3,16,0.583502208208953,107.366380217085
12,3,17,0.435582256314787,122.184169319916
12,3,18,0.379326712206029,136.938465745785
12,3,19,0.368679445459748,151.407243526783
12,3,20,0.259524087956423,165.377854334552
12,3,21,0.184119581369383,178.650629942675
12,3,22,0.127144387393198,191.042384440447
12,3,23,0.141486224898204,202.389576520288
12,3,24,0,212.551045355087
12,3,25,0,221.410290770275
12,3,26,0,223.051374123298
12,3,27,0,219.311556654414
12,3,28,0,213.104044445903
12,3,29,0,204.14945333374
12,3,30,0,194.518561528841
12,4,4,0.734461251188392,0
12,4,5,0.783780186470766,0.961785359722618
12,4,6,0.782274993740394,3.83150135200106
12,4,7,0.784623528555469,8.5625181455738
12,4,8,0.77700651324308,15.078081770579
12,4,9,0.771972802226437,23.2727379677222
12,4,10,0.764628990398297,33.0142864381293
12,4,11,0.752361217391334,44.146227301639
12,4,12,0.735551854035351,56.4906519898998
12,4,13,0.71313352841368,69.8515221796061
12,4,14,0.689660066600669,84.018272883085
12,4,15,0.665994517427467,98.7696696075835
12,4,16,0.637740467602262,113.877844694145
12,4,17,0.584200246249327,129.112434646304
12,4,18,0.551499875738709,144.244738521755
12,4,19,0.539118224948504,159.051817318543
12,4,20,0.380156677736141,173.320455740555
12,4,21,0.267478927680497,186.850910742092
12,4,22,0.138606310569271,199.460375763324
12,4,23,0.119434611435649,210.986095482293
12,4,24,0,221.28807310152
12,4,25,0,230.251320508939
12,4,26,0,231.837362510171
12,4,27,0,227.956759543925
12,4,28,0,221.488922514408
12,4,29,0,212.268226782427
12,4,30,0,202.454444624697
12,5,5,0.803177024214958,2.81463179126761
12,5,6,0.81753197925705,6.38053652748685
12,5,7,0.825647926939607,11.7976176601487
12,5,8,0.82743067745598,18.9849072962377
12,5,9,0.826317502839534,27.8328938427474
12,5,10,0.82334530477039,38.2055221181278
12,5,11,0.819381735934303,49.9426828169633
12,5,12,0.810374468588453,62.8631429474047
12,5,13,0.791039030454203,76.7678602946954
12,5,14,0.756155565534092,91.4436175395245
12,5,15,0.71565919015521,106.666905525189
12,5,16,0.669856957553902,122.207980444589
12,5,17,0.592177630299506,137.835016500014
12,5,18,0.541311544145636,153.318273937879
12,5,19,0.439929840847407,168.434202307509
12,5,20,0.302328833896812,182.969400335579
12,5,21,0.213440181370576,196.724356911413
12,5,22,0.150185777355893,209.516902276736
12,5,23,0.0506068343585264,221.185304510114
12,5,24,0,231.590953666525
12,5,25,0,240.620584325726
12,5,26,0,242.107479898349
12,5,27,0,238.040991346212
12,5,28,0,231.23203981136
12,5,29,0,221.744566576959
12,5,30,0,211.650704116461
12,6,6,0.83652178454714,11.1956529418925
12,6,7,0.845219782881123,17.2859990685134
12,6,8,0.845553543390021,25.1293720004296
12,6,9,0.842029318978813,34.6122744724719
12,6,10,0.836075480043605,45.5948835776224
12,6,11,0.827740281482985,57.9135824615594
12,6,12,0.808509568744951,71.3839293916314
12,6,13,0.77684082687844,85.8040067122993
12,6,14,0.736421946985644,100.958084839454
12,6,15,0.708512080094183,116.620530383687
12,6,16,0.627404983435966,132.559882848257
12,6,17,0.575603442215977,148.543021212939
12,6,18,0.536767347306675,164.339340151163
12,6,19,0.37930056692659,179.724855663786
12,6,20,0.282919747878663,194.486161544964
12,6,21,0.196649520226654,208.424161287798
12,6,22,0.119427157937901,221.357504722008
12,6,23,0,233.125664754983
12,6,24,0,243.591596934871
12,6,25,0,252.643933018462
12,6,26,0,253.96016519172
12,6,27,0,249.678424492692
12,6,28,0,242.398295667441
12,6,29,0,232.683140994254
12,6,30,0,222.218736755145
12,7,7,0.851993285569835,24.9558452885904
12,7,8,0.848214341725218,33.4345845371382
12,7,9,0.842564639583758,43.5290412777935
12,7,10,0.835259792568492,55.095724214588
12,7,11,0.818870051597289,67.9676225391856
12,7,12,0.798390948870711,81.9572126546491
12,7,13,0.769421581623259,96.8598405246181
12,7,14,0.718338472365165,112.457414336629
12,7,15,0.659329613031834,128.522336179648
12,7,16,0.594463282518743,144.821596871238
12,7,17,0.554564430753921,161.120955019642
12,7,18,0.475292333062732,177.18911992988
12,7,19,0.324984534338441,192.801858088455
12,7,20,0.235992153942967,207.745944683082
12,7,21,0.148881782345111,221.822884894748
12,7,22,0,234.852334469942
12,7,23,0,246.675155241915
12,7,24,0,257.156048693704
12,7,25,0,266.185719189634
12,7,26,0,267.267955819879
12,7,27,0,262.729416301236
12,7,28,0,254.869921908913
12,7,29,0,244.942968289582
12,7,30,0,234.020254668595
12,8,8,0.839579793175755,43.7878288723693
12,8,9,0.835000141504959,54.4655602187264
12,8,10,0.824202778817292,66.5856072851221
12,8,11,0.806799758351775,79.9776901032291
12,8,12,0.78125805381123,94.451340708874
12,8,13,0.741510596782237,109.799317729786
12,8,14,0.692278813853177,125.801326458888
12,8,15,0.613773483226987,142.227972737498
12,8,16,0.562894657241612,158.844874488891
12,8,17,0.504130468930606,175.416851777707
12,8,18,0.373895539203866,191.712114882787
12,8,19,0.261712354551339,207.50637008633
12,8,20,0.165143842707074,222.586764694066
12,8,21,0.0303138941534797,236.755596170534
12,8,22,0,249.833715129801
12,8,23,0,261.663558164363
12,8,24,0,272.111753994676
12,8,25,0,281.071255024722
12,8,26,0,281.856649480886
12,8,27,0,277.008342350521
12,8,28,0,268.523449462857
12,8,29,0,258.259242844751
12,8,30,0,246.877341596733
12,9,9,0.828602678129884,67.2709282988837
12,9,10,0.806983437091202,79.9091288691924
12,9,11,0.789224057277157,93.7840244376401
12,9,12,0.757630798582873,108.702350136654
12,9,13,0.70381525714061,124.454435585803
12,9,14,0.646986939291611,140.817951067286
12,9,15,0.572313213010742,157.561882223037
12,9,16,0.504188915539827,174.450656834595
12,9,17,0.42242980092702,191.248344367841
12,9,18,0.282189372649954,207.722847665618
12,9,19,0.172774332104927,223.65000647672
12,9,20,0.0151602803790438,238.817534411541
12,9,21,0,253.028714372504
12,9,22,0,266.105782448917
12,9,23,0,277.892936589177
12,9,24,0,288.258913937941
12,9,25,0,297.099089396869
12,9,26,0,297.523757256279
12,9,27,0,292.249533751826
12,9,28,0,283.152354800996
12,9,29,0,272.417532523566
12,9,30,0,260.588320132568
12,10,10,0.783244720619867,94.8805699315991
12,10,11,0.760825630800836,109.196923209116
12,10,12,0.721831538353332,124.516725040192
12,10,13,0.663360509030157,140.628042875787
12,10,14,0.571628879154158,157.306687609045
12,10,15,0.503728256866457,174.320207655137
12,10,16,0.460207092166923,191.43202948403
12,10,17,0.287955955713566,208.405665111576
12,10,18,0.152041277217401,225.008905844524
12,10,19,0,241.017921970888
12,10,20,0,256.221190079008
12,10,21,0,270.42317323463
12,10,22,0,283.447684271759
12,10,23,0,295.140868856495
12,10,24,0,305.37375263194
12,10,25,0,314.044305490198
12,10,26,0,314.043084885465
12,10,27,0,308.241577669029
12,10,28,0,298.527850719595
12,10,29,0,287.214050213749
12,10,30,0,274.921410568769
12,11,11,0.726289236770784,126
12,11,12,0.675293258714405,141.674702309568
12,11,13,0.598425320319367,158.097191345575
12,11,14,0.50274192846806,175.041601100457
